number_of_bedroom,access_to_school,access_to_hospital,access_to_market,total_sqft,loc_lat,loc_long
5,0,1,1,156.1,10.7981842,106.6794237
5,0,1,1,176.1,10.7981842,106.6794237
6,0,1,1,247.5,10.7959341,106.6791511
5,1,0,1,162.5,10.7464918,106.6899604
7,1,0,1,289.5,10.7693016,106.6755728
3,0,0,0,90,10.7725609,106.6788057
7,1,1,1,159,10.7725777,106.6821041
8,0,1,1,151.6,10.7742545,106.6860921
5,1,0,1,193.6,10.7662029,106.6895481
7,1,0,1,170,10.7673033,106.6998331
7,0,0,0,185,10.785422,106.6821246
2,0,0,0,98.5,10.7737335,106.6778623
2,0,0,1,198.7,10.7494169,106.6406896
2,1,1,1,73.1,10.8073614,106.6922178
4,0,0,0,111.1,10.7654706,106.6629332
4,1,1,1,115.2,10.7944443,106.6810715
4,1,0,1,216.7,10.7867637,106.6234372
4,1,0,1,106.8,10.7480982,106.635376
4,1,0,1,171.1,10.7555393,106.6428336
5,0,0,0,108.3,10.7453745,106.6822786
7,0,0,0,140,10.7895656,106.6786342
4,0,0,0,115,10.7595027,106.6840512
2,1,0,1,182.3,10.7728665,106.6943
7,1,1,1,154.8,10.7728665,106.6943
9,1,0,1,208,10.8078219,106.7034522
3,1,0,1,118,10.7625172,106.7083189
5,1,0,1,224.9,10.7783568,106.6434907
3,0,0,1,112,10.8070099,106.698952
2,1,0,1,44,10.8070099,106.698952
5,0,0,0,196.3,10.727703,106.6322711
5,1,1,1,173.6,10.8005102,106.6462677
5,0,0,0,123.4,10.7612531,106.6463032
5,0,0,0,123.4,10.7612531,106.6463032
6,1,0,1,214.3,10.7580481,106.6490855
4,1,0,1,66.6,10.7449994,106.6573994
5,1,1,1,130.2,10.7583239,106.6526648
3,0,0,0,79.3,10.806668,106.6749304
5,1,0,0,113.6,10.7641668,106.6616451
5,0,0,0,161.9,10.781417,106.6623585
2,0,0,0,85.3,10.764065,106.6662397
3,0,0,0,127.7,10.7959341,106.6791511
3,0,0,0,86.8,10.7893937,106.6750618
3,0,0,0,174.9,10.7966991,106.6937418
9,1,0,1,280.8,10.7483784,106.6757928
5,1,0,1,118,10.7657376,106.6907525
4,1,0,1,93.9,10.7540921,106.634829
4,1,1,1,76.3,10.7575553,106.6431714
5,1,1,1,190.5,10.8165032,106.6777987
6,1,1,1,177.2,10.7616781,106.6541171
6,1,1,1,141.3,10.7389108,106.7137004
5,0,0,0,160,10.7464918,106.6899604
4,1,0,1,126,10.7492033,106.7101568
3,1,1,1,116.1,10.779861,106.680201
6,1,0,1,173.3,10.7698062,106.696162
6,1,0,1,82.7,10.7596219,106.7116109
6,1,0,1,36,10.727703,106.6322711
3,1,0,1,81.6,10.7816101,106.6802073
5,1,1,1,105,10.755047,106.6294483
4,1,1,1,161.2,10.7501032,106.6464478
6,0,0,0,133.2,10.7501032,106.6464478
3,1,1,1,91,10.7612531,106.6463032
4,1,0,1,106.5,10.7745444,106.6479139
6,1,0,1,142.1,10.7622758,106.6556704
3,1,0,1,120.8,10.794853,106.6615202
5,0,0,0,139,10.8025582,106.68183
5,0,0,0,139,10.8025582,106.68183
5,0,0,0,139,10.8025582,106.68183
3,1,1,1,96,10.7866342,106.6687009
4,0,1,1,109.1,10.7988373,106.6826542
4,0,1,1,223.9,10.7893937,106.6750618
4,0,0,0,106.2,10.7973984,106.6876578
6,0,0,0,93.7,10.7939156,106.682204
3,1,1,1,89.4,10.7553419,106.6813983
4,1,0,1,132,10.756378,106.6851813
3,1,1,1,102.8,10.7725609,106.6788057
6,0,0,0,154.4,10.7742545,106.6860921
7,0,0,1,126.6,10.7812343,106.7026503
3,1,0,1,62.4,10.7670161,106.6942354
3,1,1,1,62.4,10.7670161,106.6942354
3,0,0,0,104.2,10.767955,106.666941
5,1,0,1,282,10.8379313,106.6523565
3,0,0,0,54.7,10.7857834,106.6597727
6,1,0,1,192.2,10.7532765,106.7053837
4,0,0,0,83.9,10.7615561,106.6177738
4,1,0,1,166.3,10.7598479,106.6574752
3,1,1,1,128,10.7676866,106.6802936
4,1,0,1,116.1,10.7633696,106.7037801
4,1,0,1,51,10.7483784,106.6757928
7,1,0,1,145.4,10.7587001,106.6470677
4,1,1,1,125.5,10.7975207,106.6612231
7,1,0,1,223,10.7990174,106.6638649
6,1,0,1,176.2,10.794846,106.6671096
3,0,0,1,56,10.7552763,106.6884126
5,1,0,1,43.5,10.7398644,106.6566782
6,0,0,0,178.2,10.7784102,106.6613981
6,0,0,0,120.2,10.7693455,106.6782709
2,1,0,1,52.9,10.759876,106.7129242
2,1,0,1,74.1,10.7618097,106.7062463
3,1,1,1,184.6,10.7872884,106.7758643
3,1,0,1,184.6,10.7872884,106.7758643
8,0,0,0,181.7,10.7427341,106.6393392
6,0,0,0,136.9,10.7501032,106.6464478
5,1,0,1,122,10.7550551,106.6462745
5,0,0,0,231,10.7863167,106.6487106
6,1,0,1,143.9,10.7604512,106.6531867
3,1,0,1,39.6,10.745609,106.664118
3,0,0,0,107.5,10.8126728,106.7096212
3,0,0,0,107.8,10.7648318,106.6655437
5,1,1,1,118.5,10.7918939,106.6722005
6,1,0,1,187.9,10.7533369,106.7078565
4,1,1,1,75.8,10.7595027,106.6840512
3,0,0,0,85.2,10.7779746,106.6813139
3,0,0,0,60.6,10.7742545,106.6860921
2,1,0,1,60.4,10.7657376,106.6907525
5,0,0,1,162.8,10.7999062,106.693992
5,1,0,1,145.4,10.8403492,106.5996544
3,0,0,0,87.6,10.7666817,106.6656536
3,0,0,1,112.5,10.7933816,106.7188754
5,0,0,0,127.1,10.7737035,106.6817328
4,1,1,0,223.6,10.8443745,106.6732968
5,0,0,0,149.8,10.7837309,106.6544324
4,0,0,0,89.2,10.7589972,106.6570789
4,0,0,0,107.9,10.7895656,106.6786342
6,1,0,1,172.5,10.7459445,106.6710095
6,1,0,1,172.5,10.7459445,106.6710095
6,1,0,1,172.5,10.7459445,106.6710095
4,1,0,1,143.6,10.86065,106.7557976
2,1,0,1,74,10.8402807,106.6517274
3,1,1,1,72,10.737073,106.6263651
5,1,0,1,71.8,10.7378901,106.648351
5,1,0,1,194.3,10.8269204,106.6863424
4,0,0,0,161.9,10.7751005,106.6481991
2,1,1,1,50.5,10.760732,106.6510762
3,1,1,1,95.7,10.7600348,106.6521343
4,1,0,1,152.8,10.8160766,106.693555
4,1,1,1,183.4,10.7990174,106.6638649
3,0,0,0,147.6,10.806668,106.6749304
7,1,0,1,66,10.7607223,106.6596551
8,0,0,0,144,10.7998363,106.6714487
3,0,0,0,44,10.8052539,106.6819825
3,1,1,1,62.6,10.8073614,106.6922178
3,0,0,0,143.7,10.8001182,106.6770417
6,0,1,1,170.9,10.8001182,106.6770417
5,0,0,0,138,10.8025582,106.68183
3,0,0,0,83.5,10.782445,106.667204
8,1,0,1,206.4,10.7483784,106.6757928
3,0,0,0,88.2,10.7638718,106.6680313
2,0,0,0,74,10.7538501,106.681996
3,1,1,1,74,10.7538501,106.681996
9,0,0,0,418.6,10.7737335,106.6778623
6,1,0,1,88.8,10.7693455,106.6782709
4,0,0,1,137.7,10.7701933,106.6790566
4,1,0,1,132.7,10.7532765,106.7053837
6,1,1,1,134.2,10.7595027,106.6840512
5,1,0,1,151.2,10.7578459,106.6865294
3,0,0,0,123,10.75752515,106.6889002
3,1,0,1,53.4,10.7610553,106.7074873
4,1,0,1,54,10.7609413,106.6956886
3,1,0,1,84.9,10.7615651,106.7011721
5,1,0,1,172.8,10.8314037,106.6685344
3,0,0,0,61.5,10.7438477,106.684438
11,1,0,1,255.5,10.7464918,106.6899604
5,1,0,1,89.4,10.7581402,106.6886825
4,1,0,1,267.1,10.8300283,106.7220192
4,1,1,1,124.4,10.7657376,106.6907525
5,1,0,1,77.6,10.7480982,106.635376
5,0,0,0,114.3,10.7944443,106.6810715
3,1,1,1,82.6,10.7618097,106.7062463
3,1,1,1,65.9,10.7669611,106.6921124
3,1,1,1,115.9,10.7855972,106.6968604
4,1,1,1,108.8,10.7988373,106.6826542
3,1,1,1,169.3,10.6949611,106.7401168
4,0,0,0,89.3,10.7501032,106.6464478
5,0,0,0,106.8,10.7857834,106.6597727
8,0,1,1,121.8,10.7944443,106.6810715
3,1,1,1,46,10.76241315,106.6866365
5,0,0,1,115.9,10.7742545,106.6860921
5,0,0,0,116,10.7657376,106.6907525
5,0,0,0,83.2,10.7666817,106.6656536
4,1,0,1,99.2,10.7429208,106.6535902
3,0,0,0,95.6,10.7666817,106.6656536
7,0,0,1,78.9,10.7648886,106.6948403
4,1,0,1,79.9,10.7654424,106.7012686
5,0,0,0,155.9,10.7711818,106.6855283
3,1,0,1,94.4,10.7670161,106.6942354
2,1,0,1,86.8,10.7622758,106.6556704
3,1,0,1,76.8,10.7654424,106.7012686
5,0,0,1,86.1,10.7429687,106.6550446
4,1,0,1,137.2,10.8430374,106.6371653
2,1,0,1,117,10.8314037,106.6685344
10,1,0,1,141.2,10.801496,106.6849909
3,0,0,1,60,10.8012428,106.7109826
4,0,0,0,110.8,10.7546238,106.6841626
4,0,0,0,162.2,10.7595027,106.6840512
3,0,0,0,56,10.7812139,106.6241663
3,1,1,1,85,10.76241315,106.6866365
3,1,1,1,114.4,10.8212075,106.6767595
6,1,0,1,61.5,10.7954609,106.6782368
3,0,0,0,16.2,10.7609504,106.6738471
4,0,0,0,26.6,10.7523244,106.6872483
4,0,0,0,197.8,10.7711818,106.6855283
3,1,0,1,62.4,10.7530896,106.7022171
3,1,1,1,79.4,10.7486735,106.6449919
3,0,0,0,78.5,10.7577559,106.6513114
3,0,0,0,86.8,10.7622758,106.6556704
3,0,0,0,100,10.8015277,106.6894466
4,0,0,0,68,10.7578459,106.6865294
8,1,1,1,194.8,10.7427341,106.6393392
4,0,0,0,209,10.7954868,106.6716112
5,0,1,1,131.6,10.7973984,106.6876578
4,1,0,1,75.4,10.7654424,106.7012686
3,0,0,0,23.5,10.7964222,106.7070463
3,1,0,1,35.8,10.7814372,106.6535674
4,0,0,0,63,10.8094044,106.6892825
2,0,1,1,66,10.7988373,106.6826542
3,1,0,1,95.7,10.7654424,106.7012686
2,0,0,0,18,10.7834318,106.6711445
5,1,0,1,137.3,10.7654424,106.7012686
3,1,0,1,8.9,10.755047,106.6294483
2,0,0,0,20,10.8052539,106.6819825
2,1,0,1,81,10.7568317,106.7005952
4,1,0,1,230.9,10.7550383,106.5810418
5,1,1,1,188.9,10.7687759,106.6896562
7,0,0,0,169.2,10.7784102,106.6613981
3,0,0,1,145,10.8188172,106.7045884
5,0,0,0,229.6,10.8268146,106.6369184
10,1,0,1,482,10.7863513,106.764021
4,1,1,1,882.4,10.700191,106.7050059
3,1,0,1,147.3,10.7610553,106.7074873
8,1,1,1,196.3,10.7667021,106.64271
5,0,0,0,242.1,10.7615882,106.6222404
4,0,0,0,436,10.8132502,106.7297802
14,1,0,1,230.4,10.8300283,106.7220192
7,0,0,0,270.2,10.81711,106.6879179
4,1,0,1,120,10.7752303,106.6458841
5,1,1,1,722.8,10.7931992,106.6911694
14,1,0,1,310.4,10.8300283,106.7220192
4,1,0,1,608,10.7770851,106.6403651
6,0,0,1,225.8,10.8055563,106.6950205
6,1,1,1,520.1,10.7697702,106.6710433
7,1,0,1,378.8,10.7164527,106.7360932
28,1,0,1,375.5,10.8221765,106.6832511
3,1,0,0,159.3,10.8426119,106.6426925
5,1,0,1,258.1,10.7552535,106.6894877
4,0,0,1,144.3,10.8073614,106.6922178
7,1,1,1,377.9,10.7866342,106.6687009
7,1,0,1,190,10.8790268,106.6376653
44,1,1,1,669,10.750814,106.5830059
3,1,0,1,175,10.8750177,106.6466648
5,1,0,1,200,10.8771786,106.6536109
15,0,0,1,492.1,10.7087133,106.6230941
6,1,0,1,367.3,10.7919614,106.775313
6,0,0,0,200,10.8026707,106.6821253
10,0,0,0,321.2,10.7837309,106.6544324
10,0,0,0,312.2,10.7837309,106.6544324
4,1,0,1,263.3,10.75503,106.716573
4,1,0,1,296.6,10.7914612,106.745545
7,0,1,1,273.1,10.7954868,106.6716112
3,0,0,0,312.6,10.7883517,106.6592256
9,0,0,0,142.6,10.7895656,106.6786342
3,0,0,0,77.1,10.7736451,106.6830193
6,1,0,1,312,10.7917144,106.7978593
4,1,0,1,333.4,10.7796321,106.6471816
4,0,0,0,324.2,10.7739309,106.6776993
3,0,0,0,37.4,10.8058384,106.6800235
3,1,0,1,407.5,10.8595665,106.6921006
5,1,0,1,216.9,10.8448952,106.6828004
5,1,1,1,120.2,10.7587476,106.6805741
4,1,0,1,433,10.8160766,106.693555
8,1,1,1,210.1,10.7926963,106.5912822
4,1,1,1,150.3,10.8474826,106.6689658
4,1,0,1,223.7,10.7801039,106.6269544
4,1,0,1,339.6,10.8300283,106.7220192
4,1,0,1,339.6,10.8300283,106.7220192
4,1,1,1,253,10.7284842,106.7390051
4,1,0,1,159,10.8108065,106.6868872
4,1,0,1,89.9,10.7926617,106.6877684
8,1,0,1,264.3,10.8117972,106.6214832
4,1,0,1,142.3,10.7959304,106.6569356
3,1,0,1,114.5,10.8005102,106.6462677
4,1,0,1,209.4,10.7464918,106.6899604
6,0,0,0,306,10.7878827,106.6563423
3,0,0,0,153.2,10.7641625,106.6757687
3,1,0,1,115.4,10.8373485,106.6362851
3,0,0,1,165.7,10.8467617,106.7784041
3,0,0,0,130.9,10.7631548,106.6637901
5,0,0,0,479.2,10.7902705,106.6614385
32,1,0,1,668.9,10.8631083,106.7434492
3,0,0,0,96.7,10.7641625,106.6757687
16,1,0,1,306.2,10.8300283,106.7220192
2,1,0,1,560.3,10.8220042,106.6305757
31,1,0,1,397.9,10.8300283,106.7220192
5,1,1,1,328.6,10.7595344,106.6056798
3,0,0,0,92,10.767804,106.6671227
7,1,0,1,298.8,10.7460744,106.6963946
5,1,0,1,528.7,10.7701119,106.6820703
6,1,0,1,283.5,10.7549354,106.6192312
3,1,0,1,441,10.8790268,106.6376653
24,1,0,1,511.5,10.804234,106.5878885
2,1,1,1,393.4,10.7436305,106.62145
5,1,1,1,359.8,10.7503126,106.6307561
4,1,0,1,359.8,10.7503126,106.6307561
4,1,0,1,311.6,10.8300283,106.7220192
5,1,1,1,250,10.7471302,106.6532461
5,0,0,0,243.6,10.7752404,106.6476646
12,1,0,1,644.4,10.81711,106.6879179
4,1,0,1,409.2,10.8049376,106.7182472
3,0,0,0,152.8,10.805877,106.6815741
4,0,0,0,270.8,10.7988373,106.6826542
4,0,0,0,181.5,10.7918629,106.6761598
4,1,1,1,245.5,10.7608856,106.673947
4,0,0,0,95.6,10.7641625,106.6757687
2,1,0,1,115.1,10.7555226,106.7027869
2,0,0,0,310.6,10.7629011,106.6421524
4,1,0,1,473.2,10.8422661,106.7570208
3,0,1,1,100,10.805877,106.6815741
5,0,0,0,175,10.8448952,106.6828004
5,0,0,1,136,10.81711,106.6879179
4,1,0,1,148.6,10.8385063,106.6779522
4,1,0,1,145.1,10.7932029,106.6902032
4,0,0,0,221.1,10.787178,106.6433031
8,1,0,1,199.9,10.7595027,106.6840512
4,1,0,1,172.4,10.8387845,106.6562959
5,1,0,1,275.4,10.8783651,106.6845103
6,0,0,1,270.4,10.7553689,106.6332881
3,1,0,1,186.5,10.8300283,106.7220192
8,1,0,1,421.3,10.8300283,106.7220192
4,1,1,1,331.9,10.7501032,106.6464478
4,0,0,0,208.6,10.8770923,106.5804707
4,0,0,1,176.4,10.885599,106.6689676
18,1,0,1,333,10.7498,106.7340175
16,1,1,1,384.4,10.7553868,106.5964843
4,1,0,1,151.2,10.8474826,106.6689658
3,0,0,0,101.2,10.7526126,106.6683418
5,1,1,1,270.6,10.794846,106.6671096
16,1,0,1,219.8,10.7530805,106.7019667
21,1,1,1,360,10.8798889,106.7296814
4,0,0,0,178.7,10.7958398,106.6944164
4,1,0,1,140.3,10.7534222,106.6345215
5,1,0,1,162.4,10.7534222,106.6345215
17,1,0,1,310.9,10.7564889,106.6418574
4,0,1,1,80.8,10.7918629,106.6761598
3,0,0,1,119,10.7834318,106.6711445
4,1,0,1,226,10.8184508,106.6989384
3,1,0,1,139.9,10.7947853,106.6217612
3,1,1,1,603.8,10.7424279,106.6253726
7,0,0,0,314.8,10.8381472,106.6755943
3,1,1,1,228.2,10.7288691,106.7453483
6,1,0,1,259.3,10.8300283,106.7220192
10,1,0,1,421.9,10.8300283,106.7220192
5,1,0,1,384.1,10.8300283,106.7220192
7,1,0,1,350,10.7783568,106.6434907
6,1,0,1,193.6,10.8108065,106.6868872
13,1,1,1,282.9,10.7895656,106.6786342
4,1,1,1,333.1,10.8019463,106.6479668
3,0,0,0,83.2,10.7770579,106.6545553
3,0,0,0,83.5,10.7985705,106.6875652
6,1,1,1,427.2,10.7544877,106.6549815
4,0,0,0,136.7,10.8123441,106.6930962
6,0,0,0,168,10.7779746,106.6813139
5,1,1,1,334.8,10.7793428,106.6174303
6,1,0,1,389.3,10.755047,106.6294483
4,1,0,1,189.6,10.7796321,106.6471816
6,1,0,1,222.1,10.8183476,106.6328307
5,1,0,1,168,10.7464918,106.6899604
5,1,0,1,187.5,10.8191249,106.6898744
5,1,0,1,124.7,10.8426119,106.6426925
6,1,1,1,330.7,10.8462738,106.6316585
5,1,0,1,301.3,10.7990174,106.6638649
2,1,0,1,87.5,10.7742545,106.6860921
15,1,0,1,468.4,10.8128209,106.6240969
14,1,0,1,510,10.7883517,106.6592256
3,0,0,0,184.3,10.7918939,106.6722005
3,1,0,1,144,10.8518876,106.7454564
4,1,0,0,451.8,10.8491963,106.8076873
4,1,0,1,123.8,10.8260684,106.6837539
4,1,0,1,169.6,10.7670059,106.6490289
4,1,1,1,236.1,10.8165032,106.6777987
5,0,0,0,136,10.8057383,106.6841756
3,0,0,0,87,10.8220042,106.6305757
4,0,0,0,179.2,10.8755144,106.6362271
14,1,1,1,451.9,10.7694645,106.6127274
4,0,0,1,85.2,10.7998182,106.6983739
3,1,0,1,48.4,10.7480982,106.635376
3,1,0,1,122.4,10.8474826,106.6689658
7,1,0,1,259.2,10.7579031,106.6091837
8,0,0,1,316.2,10.8160766,106.693555
13,0,0,0,314,10.794853,106.6615202
3,1,1,1,73.7,10.789223,106.687452
3,1,0,1,79.6,10.7669611,106.6921124
2,0,0,0,71.1,10.7725609,106.6788057
5,1,0,1,212.8,10.827435,106.6839493
5,0,0,0,326.4,10.7638435,106.6679202
10,1,0,1,216.8,10.7453745,106.6822786
4,1,1,1,217.9,10.8216276,106.6339246
26,1,0,1,544.4,10.7494169,106.6406896
7,0,0,1,195.1,10.8078219,106.7034522
4,0,0,0,240,10.7693016,106.6755728
4,1,0,1,153.4,10.8678708,106.7348233
3,0,0,1,84.1,10.8185095,106.6989478
2,0,0,0,88.3,10.7837818,106.6617657
4,1,0,1,158.9,10.8783651,106.6845103
4,0,0,0,204.3,10.794846,106.6671096
3,1,0,1,162.5,10.8806531,106.6745511
3,1,0,1,162.5,10.8806531,106.6745511
5,1,1,1,38.2,10.8128209,106.6240969
4,1,1,1,164.2,10.7937506,106.6423885
4,1,0,1,227.5,10.7863513,106.764021
3,0,0,0,131.7,10.7816101,106.6802073
6,1,0,1,176.2,10.7596219,106.7116109
4,0,0,0,147.2,10.8092497,106.7175007
3,0,0,1,193.6,10.8798889,106.7296814
4,0,0,1,327,10.7049934,106.6103784
9,1,1,1,175.2,10.7603122,106.5888182
4,1,1,1,222.1,10.8223748,106.6039189
3,1,1,1,206.2,10.7188473,106.6102343
4,1,1,1,238.9,10.6811366,106.7469762
5,1,1,1,190.4,10.7197956,106.6101247
3,1,0,1,208.1,10.7181989,106.6118787
9,1,1,1,205.9,10.721027,106.6109721
4,1,1,1,297.5,10.7257715,106.6121714
8,0,0,1,419.7,10.812315,106.7841587
5,1,0,1,332.7,10.708949,106.6295659
6,1,1,1,225,10.7815826,106.6158997
4,1,0,1,176.1,10.8019648,106.6214131
2,1,0,1,220.5,10.8474826,106.6689658
6,1,0,1,248.9,10.737073,106.6263651
6,1,0,1,248.9,10.737073,106.6263651
3,0,0,0,198.2,10.8371172,106.6645993
5,1,0,0,282,10.8362242,106.6647039
3,1,0,1,98.4,10.7847065,106.6269418
5,1,1,1,432.8,10.7060062,106.7278669
4,1,1,1,285.8,10.793986,106.6436722
4,0,0,0,228,10.7608356,106.6420415
4,0,0,0,228,10.7608356,106.6420415
4,1,1,1,228,10.7608356,106.6420415
4,1,0,1,224.3,10.7751759,106.6483593
4,1,1,1,180.3,10.7670059,106.6490289
5,1,0,1,425.3,10.7261719,106.7100647
3,0,0,0,92,10.7837818,106.6617657
5,0,0,0,257.8,10.7729399,106.6611959
7,1,0,1,111,10.7349482,106.7008569
4,1,0,1,345.5,10.7430113,106.7092496
4,1,0,1,150.5,10.7447038,106.7042941
28,1,1,1,1112.4,10.7492033,106.7101568
2,1,0,1,80.5,10.7530896,106.7022171
4,1,1,1,69.6,10.7595027,106.6840512
7,1,0,1,155.8,10.7578069,106.7008575
3,0,0,0,124.9,10.7708552,106.6730741
6,0,0,0,168.4,10.7902705,106.6614385
4,1,0,1,147.5,10.8251802,106.6879797
3,1,0,1,53.9,10.7988373,106.6826542
6,1,1,1,309.7,10.768408,106.6840355
2,0,0,0,94.7,10.7564889,106.6418574
3,1,1,1,139.5,10.76107,106.657862
3,0,0,1,137.9,10.8055563,106.6950205
4,1,1,1,147.5,10.7922604,106.6791477
5,0,0,0,207.9,10.789223,106.687452
4,1,0,1,240,10.7863513,106.764021
4,0,0,0,174.8,10.8073614,106.6922178
4,1,0,1,129.3,10.7596219,106.7116109
5,0,0,0,220.7,10.847865,106.6616952
4,1,0,1,179.6,10.7863513,106.764021
3,1,1,1,151.2,10.8314037,106.6685344
9,1,0,1,207.9,10.7530896,106.7022171
5,0,1,1,150.1,10.7742545,106.6860921
6,1,0,1,174.9,10.8410073,106.6507062
4,1,0,1,104,10.8362242,106.6647039
4,0,0,1,143,10.7964012,106.70033
4,1,0,1,201,10.8410073,106.6507062
3,0,0,1,211.9,10.784394,106.617196
4,0,0,0,302.7,10.7359407,106.6337732
4,0,0,0,178.8,10.8385063,106.6779522
3,0,1,1,109.7,10.8057383,106.6841756
4,1,1,1,208.8,10.7893937,106.6750618
3,0,0,0,47.9,10.7790976,106.6740219
2,1,0,1,136.1,10.75503,106.716573
3,1,0,1,112.9,10.76365,106.7041392
4,0,0,0,219.7,10.8236122,106.6860263
3,0,0,0,161.7,10.7570739,106.6488205
5,1,0,1,223.7,10.8674457,106.6854045
4,1,0,0,265.2,10.8430374,106.6371653
10,0,0,0,265.9,10.8220042,106.6305757
4,0,0,0,155,10.835689,106.6812423
4,1,0,1,171.3,10.7802119,106.6357701
3,0,0,0,172.8,10.7410894,106.6573748
4,0,0,0,150.4,10.806668,106.6749304
4,0,0,1,221.3,10.8122091,106.6994073
3,0,1,1,199.8,10.801496,106.6849909
11,0,0,0,186,10.7939156,106.682204
4,1,0,0,130,10.7595027,106.6840512
3,0,0,1,85.9,10.7964012,106.70033
4,1,0,1,254.4,10.7834318,106.6711445
5,1,0,1,195.8,10.727703,106.6322711
6,1,0,1,310.6,10.8351122,106.6396031
11,1,0,1,395,10.7086888,106.7342406
3,1,0,1,140.2,10.8367068,106.6684147
8,1,0,1,305,10.8613722,106.6112428
7,1,0,1,214.8,10.8430374,106.6371653
3,1,0,1,154.9,10.8426119,106.6426925
4,1,0,1,179.8,10.8426119,106.6426925
3,1,0,1,289.1,10.8410073,106.6507062
3,1,0,0,144.7,10.8410073,106.6507062
4,1,0,0,113.2,10.8402807,106.6517274
4,1,0,1,385.6,10.8415816,106.6571967
5,1,0,1,364.8,10.7947853,106.6217612
4,0,0,0,197.2,10.8448952,106.6828004
2,1,0,1,80.2,10.8385063,106.6779522
21,1,1,1,325,10.7380654,106.7217115
3,0,0,0,152.2,10.8025582,106.68183
7,0,0,0,187.2,10.7780926,106.6658339
3,1,0,1,74.2,10.7610553,106.7074873
2,1,1,1,144.2,10.7654424,106.7012686
4,0,1,1,142.8,10.8497679,106.681087
4,1,1,1,300,10.7251178,106.7282506
8,1,1,1,267.4,10.7597838,106.5949854
15,1,0,1,381.6,10.8019648,106.6214131
5,0,0,0,194.4,10.8035296,106.6458405
7,0,1,1,152.2,10.7893937,106.6750618
4,1,1,1,163,10.8631083,106.7434492
3,0,0,0,58.4,10.7457553,106.6237885
4,1,0,1,188.1,10.8474826,106.6689658
5,0,1,1,150,10.8057383,106.6841756
4,1,0,1,249.6,10.8630869,106.7756773
4,1,1,1,231.6,10.6949611,106.7401168
4,1,0,1,182.2,10.68377,106.7491203
4,1,0,1,171.4,10.8430374,106.6371653
5,1,1,1,223.3,10.8430374,106.6371653
3,1,1,1,154.8,10.7744652,106.6523944
6,1,1,1,48.1,10.7719416,106.6697907
4,0,0,1,307.8,10.7488113,106.647727
4,1,0,1,128.8,10.7607497,106.696815
4,0,0,0,310,10.7445579,106.6484995
3,0,1,1,148.6,10.7973984,106.6876578
4,1,0,1,143.2,10.68377,106.7491203
3,1,0,1,318,10.7524555,106.6388219
4,0,0,0,54.4,10.8108065,106.6868872
4,1,0,1,187.9,10.8675368,106.6263371
3,1,0,1,118.9,10.8260684,106.6837539
2,1,0,1,98.2,10.7615651,106.7011721
5,1,0,0,363.5,10.74129,106.6472584
5,0,0,1,397,10.8012428,106.7109826
3,1,0,1,80.2,10.8385063,106.6779522
5,0,0,0,199.3,10.7570739,106.6488205
4,0,0,0,160,10.7954868,106.6716112
4,1,0,1,149.9,10.7525359,106.7265945
3,0,1,1,118.5,10.7954609,106.6782368
4,0,0,0,102,10.7971081,106.686921
4,1,0,1,150.1,10.8435958,106.6493725
3,0,0,0,140.6,10.8188172,106.7045884
3,0,0,0,174,10.801496,106.6849909
4,0,0,1,224.2,10.8703446,106.6532683
3,1,0,1,111,10.8019648,106.6214131
4,1,1,1,134.2,10.7436305,106.62145
5,1,0,1,210.9,10.7597792,106.6096807
4,1,0,1,198.6,10.8651144,106.6186288
4,1,1,0,190.7,10.8379313,106.6523565
3,1,1,1,142.3,10.8447415,106.668255
4,1,0,1,182,10.796826,106.649493
8,1,1,1,259.1,10.8212075,106.6767595
6,0,0,0,156.6,10.7866342,106.6687009
4,0,0,0,211,10.7866342,106.6687009
6,0,0,0,246.3,10.7988373,106.6826542
3,0,0,0,109.5,10.7937361,106.7012147
3,0,0,0,278.1,10.8964501,106.5777418
3,0,0,0,186.4,10.7739309,106.6776993
6,1,0,1,188.9,10.8000185,106.6158852
3,1,0,1,182.2,10.887396,106.6498634
5,1,0,1,178.8,10.8302,106.62662
4,1,1,1,207.8,10.8489663,106.7206215
5,0,0,1,158.5,10.81711,106.6879179
3,0,0,0,159.1,10.7988373,106.6826542
3,0,1,1,159.1,10.7988373,106.6826542
5,1,1,1,101.7,10.7778272,106.6849154
3,1,0,1,190.4,10.8783651,106.6845103
4,0,0,0,217.1,10.8770923,106.5804707
4,1,0,1,217.1,10.8770923,106.5804707
3,1,0,1,112.8,10.8854968,106.6502197
5,1,0,1,217,10.8790268,106.6376653
3,1,0,1,219.8,10.8790268,106.6376653
3,1,1,1,177.8,10.867832,106.624835
5,1,0,1,190.5,10.8755144,106.6362271
4,1,0,1,194.1,10.8675368,106.6263371
4,1,1,1,243,10.8630869,106.7756773
4,0,0,0,322.8,10.885599,106.6689676
4,1,0,1,536.5,10.7452355,106.5852355
6,1,0,1,181,10.804234,106.5878885
6,1,0,1,294.4,10.8798889,106.7296814
4,1,0,1,241,10.7744382,106.5864394
4,1,0,1,233.9,10.8588287,106.6297901
4,1,0,1,233.9,10.8588287,106.6297901
5,1,1,1,217.3,10.8107809,106.6004102
4,0,0,0,208.2,10.8411567,106.7749103
4,1,0,1,248.5,10.704229,106.6233163
4,1,0,1,308.5,10.7087133,106.6230941
5,1,0,1,161.5,10.8430374,106.6371653
