SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
2252.547,Đường quốc lộ 13,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,2,0,0,0,3,2,10.8489663,106.7206215,40.2
3998.55,Đường số 41,Phường 10 Quận 6,Quận 6,2,0,0,0,2,0,0,0,5,2,10.7331752,106.6278075,61
2599.515,Đường Gò Dầu,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,3,2,10.7947853,106.6217612,54.9
2684.61,Đường Gò Dầu,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,1,1,10.7947853,106.6217612,54.8
3104.595,Đường Tân Kì Tân Quý,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,5.3,2,10.7947853,106.6217612,57.9
2760.555,Đường Văn Cao,Phường Phú Thạnh Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,1,2,2,10.7853909,106.6217393,62.6
3538.1403,Đường Lê Văn Thọ,Phường 11 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,1,5,2,10.8364962,106.658359,73.8
4131.225,Đường Vườn Lài,Phường Tân Thành Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,7,2,10.7924527,106.6335176,68.3
5046.98445,Đường An Nhơn,Phường 17 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.85,2,10.836634,106.6783376,84.2
3249.897,Đường Âu Cơ,Phường Tân Sơn Nhì Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,2.5,2,10.7927102,106.6392635,72
2501.793,Đường Hậu Giang,Phường 5 Quận 6,Quận 6,1,1,0,1,2,0,0,0,3.29,2,10.7494169,106.6406896,38.4
3528.545,Đường Số 2,Phường 3 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,2.32,2,10.8212075,106.6767595,69.6
3385.2987,Đường Nguyễn Duy,Phường 9 Quận 8,Quận 8,2,1,0,1,2,0,0,0,4,2,10.7421734,106.6559274,53.8
2186.7097,Đường Âu Cơ,Phường Phú Trung Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,1.7,1,10.7752404,106.6476646,37
3096.848,Đường Âu Cơ,Phường Phú Trung Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,4.2,2,10.7752404,106.6476646,47.5
5053.86525,Đường Âu Cơ,Phường 9 Quận Tân Bình,Quận Tân Bình,1,0,0,0,2,0,0,0,4,1,10.7747437,106.6481026,65.7
3442.23,Đường Lý Thường Kiệt,Phường 8 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,2,2,10.7900793,106.6524429,51.7
3974.50075,Đường Lý Thường Kiệt,Phường 8 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,2,2,10.7900793,106.6524429,72.2
4539.58035,Đường Nguyễn Văn Công,Phường 3 Quận Gò Vấp,Quận Gò Vấp,1,1,1,1,2,0,0,0,3.3,2,10.8165032,106.6777987,83.8
3227.51,Đường Nguyễn Thị Nhỏ,Phường 15 Quận 5,Quận 5,2,1,1,1,2,0,0,0,1,2,10.7577559,106.6513114,31.2
7179.12,Đường Nguyên Hồng,Phường 1 Quận Gò Vấp,Quận Gò Vấp,2,0,0,1,2,0,0,0,5,3,10.81711,106.6879179,33.8
5570.032,Đường Nguyễn Trọng Tuyển,Phường 2 Quận Tân Bình,Quận Tân Bình,2,1,1,1,2,0,0,0,2.5,1,10.7990174,106.6638649,116.3
5610.902,Đường Nguyễn Văn Đậu,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,0,2,0,0,0,2,3,10.8123441,106.6930962,61.7
2935.64025,Đường Ung Văn Khiêm,Phường 25 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,2,0,0,0,2.63,2,10.8049376,106.7182472,31.6
3685.4675,Đường Ba Đình,Phường 9 Quận 8,Quận 8,2,0,0,0,2,0,0,0,2.5,2,10.747015,106.6699886,51.4
4027.3359,Đường Ba Đình,Phường 9 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2.5,2,10.747015,106.6699886,51.1
3296.745,Đường Nguyễn Thượng Hiền,Phường 5 Quận Phú Nhuận,Quận Phú Nhuận,2,1,0,1,2,0,0,0,2.95,3,10.8057383,106.6841756,60.4
2963.63925,Đường Nguyễn Thiện Thuật,Phường 24 Quận Bình Thạnh,Quận Bình Thạnh,2,1,0,1,2,0,0,0,3,2,10.8057596,106.7036345,46.5
6819.8,Đường Phan Đăng Lưu,Phường 1 Quận Phú Nhuận,Quận Phú Nhuận,2,0,1,1,2,0,0,0,1.4,3,10.7988373,106.6826542,99
7166.646,Đường Phan Đăng Lưu,Phường 1 Quận Phú Nhuận,Quận Phú Nhuận,2,0,0,0,2,0,0,0,4,2,10.7988373,106.6826542,104
3954.752,Đường Nguyễn Đình Chính,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,2,0,1,1,2,0,0,0,6,2,10.7954609,106.6782368,109.4
3571.7025,Đường Âu Dương Lân,Phường 3 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2,2,10.7453745,106.6822786,40
6107.61585,Đường Nguyễn Duy Dương,Phường 4 Quận 10,Quận 10,2,0,0,0,2,0,0,0,2.9,2,10.7642951,106.6702276,64.2
3049.2,Đường Sư Vạn Hạnh,Phường 9 Quận 5,Quận 5,1,0,0,0,2,0,0,0,4,1,10.7592015,106.6734856,16.8
23626.3797,Đường Lý Thái Tổ,Phường 9 Quận 10,Quận 10,1,0,0,0,2,0,0,0,40,1,10.7677409,106.6721763,94
2446.8808,Đường Tôn Thất Thuyết,Phường 18 Quận 4,Quận 4,2,1,0,1,2,0,0,0,2,1,10.7553565,106.719449,36
2995.4172,Đường Trần Xuân Soạn,Phường Tân Hưng Quận 7,Quận 7,2,1,1,1,2,0,0,0,1.8,2,10.7460744,106.6963946,72.5
2586.4,Đường Điện Biên Phủ,Phường 1 Quận 3,Quận 3,1,1,1,1,2,0,0,0,2.7,1,10.7693016,106.6755728,25
8843.841,Đường Cao Thắng,Phường 12 Quận 10,Quận 10,2,0,0,0,2,0,0,0,5.3,4,10.7739309,106.6776993,80.6
3056.5026,Đường Xóm Chiếu,Phường 15 Quận 4,Quận 4,2,1,0,1,2,0,0,0,2.5,2,10.7533369,106.7078565,57.2
11591.6775,Đường Cách Mạng Tháng Tám,Phường 12 Quận 10,Quận 10,4,0,0,0,2,0,0,0,4,7,10.7779746,106.6813139,121.4
7727.9375,Đường Cao Thắng,Phường 4 Quận 3,Quận 3,2,0,0,0,2,0,0,0,3,2,10.7701119,106.6820703,74
6529.3668,Đường Nguyễn Đình Chiểu,Phường 3 Quận 3,Quận 3,2,1,1,1,2,0,0,0,8.5,2,10.7855972,106.6968604,66
8482.8125,Đường Nguyễn Đình Chiểu,Phường 5 Quận 3,Quận 3,3,0,0,0,2,0,0,1,2.5,3,10.7742545,106.6860921,74.9
5853.9931,Đường Đoàn Văn Bơ,Phường 10 Quận 4,Quận 4,2,1,0,1,2,0,0,0,4.5,5,10.7618097,106.7062463,123.6
2426.6898,Đường Đoàn Văn Bơ,Phường 16 Quận 4,Quận 4,1,1,0,1,2,0,0,0,2,2,10.7654424,106.7012686,48.2
2531.99472,Đường Nguyễn Thị Cần,Phường Tân Thới Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,2,2,10.8670523,106.6425376,45.8
3509.32736,Đường Phạm Đăng Giảng,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,3,1,1,1,2,0,0,1,4,2,10.8107809,106.6004102,107.9
3004.32,Đường Nguyễn Bá Luật,Phường Bình Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,2,0,0,0,3.24,2,10.845424,106.7664221,13.2
3604.92,Đường Nguyễn Bá Luật,Phường Bình Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,1,0,0,0,2,0,0,0,3.24,1,10.845424,106.7664221,13.2
3649.824,Đường Số 3,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.846861,106.6512669,58.6
2541.39744,Đường Hương Lộ 2,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4.2,2,10.7694645,106.6127274,62.3
3076.62592,Đường Số 4,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,1.68,2,10.8489663,106.7206215,75.3
1646.844,Đường số 10,Phường Bình Trưng Tây Quận 2,Quận 2,2,1,0,1,2,0,0,0,2.5,2,10.7822788,106.7637727,26
2067.39456,Đường Phạm Thế Hiển,Phường 6 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2,1,10.735876,106.6478053,52.4
2278.0544,Đường Bình Tiên,Phường 8 Quận 6,Quận 6,1,0,0,0,2,0,0,0,1.39,1,10.7458802,106.6428698,49
6425.952,Đường Lò Siêu,Phường 13 Quận 11,Quận 11,2,1,0,1,2,0,0,0,20,4,10.760732,106.6510762,61.6
3055.39456,Đường Nơ Trang Long,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,2,0,0,0,1.77,3,10.8185181,106.6988774,30.8
4513.7312,Đường Vĩnh Viễn,Phường 5 Quận 10,Quận 10,2,0,0,0,2,0,0,0,4,2,10.7631548,106.6637901,48.5
2760.95232,Đường Trần Khắc Chân,Phường Tân Định Quận 1,Quận 1,2,0,0,0,2,0,0,0,1.84,2,10.7931992,106.6911694,47.6
4008.6656,Đường Trần Khắc Chân,Phường Tân Định Quận 1,Quận 1,2,1,0,1,2,0,0,0,1.5,2,10.7931992,106.6911694,47.6
5911.7056,Đường Hồ Thị Kỷ,Phường 1 Quận 10,Quận 10,2,0,0,0,2,0,0,0,10,2,10.7652731,106.6769625,32.2
3397.2608,Đường Đoàn Văn Bơ,Phường 9 Quận 4,Quận 4,2,1,0,1,2,0,0,0,4,1,10.7633696,106.7037801,40.4
1688.76864,Đường Bến Vân Đồn,Phường 6 Quận 4,Quận 4,1,1,0,1,2,0,0,0,3,1,10.763029,106.6985998,27.8
2965.95168,Đường Cô Bắc,Phường Cầu Ông Lãnh Quận 1,Quận 1,1,1,0,1,2,0,0,0,1.12,1,10.7648886,106.6948403,41
3165.51552,Đường Đoàn Văn Bơ,Phường 14 Quận 4,Quận 4,2,1,0,1,2,0,0,0,2,2,10.7654424,106.7012686,62
2272.35456,Đường Ấp Đông Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,2,2,10.8403492,106.5996544,47.6
2644.5234,Đường Tân Thới Nhất 02,Phường Tân Thới Nhất Quận 12,Quận 12,2,1,0,1,2,0,0,0,3,2,10.8305097,106.611896,66.8
3059.76672,Đường Phú Định,Phường 16 Quận 8,Quận 8,3,1,0,1,2,0,0,1,4,3,10.7129189,106.6224876,73.8
4599.4,Đường Số 3,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2,2,10.846861,106.6512669,26
2564.47989,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,3,2,10.6949611,106.7401168,48.6
3228.05898,Đường Lê Trọng Tấn,Phường Tây Thạnh Quận Tân Phú,Quận Tân Phú,2,0,0,1,2,0,0,0,3,2,10.8128209,106.6240969,51.7
3625.52832,Đường Số 21,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.8410073,106.6507062,74.4
3665.28192,Đường Số 21,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,3,2,10.8410073,106.6507062,74.4
3247.17828,Đường Số 1,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.57,2,10.8462718,106.6603649,51.2
2215.60569,Đường Quốc lộ 1A,Phường An Phú Đông Quận 12,Quận 12,1,0,0,1,2,0,0,0,3,2,10.8541976,106.6910748,56.1
3108.78,Đường Hoàng Bật Đạt,Phường 15 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,3,2,10.8247319,106.635006,66.1
3136.40754,Đường Phạm Thế Hiển,Phường 4 Quận 8,Quận 8,2,1,0,1,2,0,0,0,1.6,2,10.721025,106.634434,71.4
2759.724,Đường Số 4,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,1.97,2,10.8489663,106.7206215,60.2
3455.93922,Đường Số 9,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,3.1,2,10.8447415,106.668255,81.2
1372.8,Đường Bến Bình Đông,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2.5,3,10.7352735,106.6374295,14.3
2824.49025,Đường Phan Văn Năm,Phường Phú Thạnh Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,2.02,2,10.7798408,106.6293013,36.2
1521.03576,Đường Tân Hòa Đông,Phường 14 Quận 6,Quận 6,2,1,0,1,2,0,0,0,1.27,1,10.7553689,106.6332881,16.8
1583.0235,Đường Tân Hòa Đông,Phường 14 Quận 6,Quận 6,1,1,0,1,2,0,0,0,1.78,2,10.7553689,106.6332881,29
2870.43414,Đường Quang Trung,Phường 11 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,1.5,2,10.8314037,106.6685344,46.4
1179.11238,Đường Văn Thân,Phường 8 Quận 6,Quận 6,1,1,0,1,2,0,0,0,0.9,1,10.7416129,106.6387368,11.5
2559.5622,Đường Hoài Thanh,Phường 14 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2.34,1,10.7378901,106.648351,54
3515.5575,Đường Mai Xuân Thưởng,Phường 6 Quận 6,Quận 6,1,1,1,1,2,0,0,0,2.55,2,10.7446686,106.6488494,68.8
7863.06816,Đường Quốc lộ 50 Liên tỉnh 5,Phường 5 Quận 8,Quận 8,2,1,0,1,2,0,0,0,20,2,10.7369009,106.6663639,126.8
5879.7756,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây Quận 7,Quận 7,2,1,0,1,2,0,0,0,20,2,10.7525359,106.7265945,61.4
3813.861,Đường Hưng Phú,Phường 9 Quận 8,Quận 8,2,1,0,1,2,0,0,0,1.1,2,10.7483784,106.6757928,72.2
2328.59136,Đường Dương Bá Trạc,Phường 2 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2,2,10.7461861,106.6838342,29.2
3701.145,Đường Số 13,Phường 4 Quận 4,Quận 4,1,1,0,1,2,0,0,0,6,1,10.7566944,106.7032282,44.8
7143.79464,Đường Đoàn Văn Bơ,Phường 10 Quận 4,Quận 4,1,1,0,1,2,0,0,0,18,1,10.7618097,106.7062463,59.8
3115.734,Khu Phố 3,Xã Hóc Môn Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,6,2,10.8634256,106.6085058,115
2363.53656,Đường Hiệp Thành 42,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,2,3,10.8787913,106.6300774,66.2
3130.39912,Đường Hương Lộ 80B,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,8,2,10.8790268,106.6376653,61.4
2927.75712,Đường Nguyễn Thị Kiểu,Phường Tân Thới Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,4,2,10.8687612,106.6435353,45.1
2699.427,Đường Số 18B,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4.23,2,10.7797875,106.5983145,61
3299.79696,Đường Liên khu 2-10,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4.5,2,10.7825021,106.6020215,76.1
2429.04942,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,5,2,10.7611474,106.6079607,42
2807.80876,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,5,2,10.7611474,106.6079607,42
2595.8712,Đường Lê Văn Quới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4.6,2,10.776182,106.6109757,59.8
3230.1618,Đường Phạm Văn Chiêu,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.5,2,10.845985,106.6527855,61.4
2361.0964,Đường Số 14A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4.75,2,10.7807775,106.6128889,47.4
2962.469,Đường Hương Lộ 2,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7694645,106.6127274,69.2
2767.4374,Đường Số 2,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,0,2,0,0,1,2.7,3,10.847865,106.6616952,55.2
2676.7468,Đường Nguyễn Văn Khối,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,2,2,10.8425506,106.6556309,41.6
2172.9655,Đường Số 2,Phường 3 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,2,2,10.8212075,106.6767595,25.4
4054.652,Đường Nguyễn Chế Nghĩa,Phường 12 Quận 8,Quận 8,2,1,0,1,2,0,0,0,3,2,10.7429208,106.6535902,83.4
3991.5944,Đường Nguyễn Văn Công,Phường 3 Quận Gò Vấp,Quận Gò Vấp,1,0,1,1,2,0,0,0,2.95,1,10.8165032,106.6777987,48.4
2116.9294,Đường Tùng Thiện Vương,Phường 13 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2,2,10.7449994,106.6573994,44
4363.749,Đường Lê Quang Định,Phường 14 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,2,0,0,0,2.1,2,10.8052565,106.6969985,62.7
2702.7,Đường Lê Văn Lương,Phường Tân Hưng Quận 7,Quận 7,2,1,0,1,2,0,0,0,3,2,10.7447038,106.7042941,39
2115.03888,Đường Trần Xuân Soạn,Phường Tân Hưng Quận 7,Quận 7,1,1,1,1,2,0,0,0,2,2,10.7460744,106.6963946,26.6
5971.8386,Đường Lê Hồng Phong,Phường 2 Quận 10,Quận 10,2,0,0,0,2,0,0,0,1.52,2,10.7641625,106.6757687,79.6
1741.0904,Đường Nguyễn Khoái,Phường 2 Quận 4,Quận 4,1,1,0,1,2,0,0,0,1,1,10.7579097,106.6957177,35.2
3229.4068,Đường Đoàn Văn Bơ,Phường 10 Quận 4,Quận 4,2,1,0,1,2,0,0,0,3,2,10.7618097,106.7062463,48.8
2930.81292,Đường Số 2,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,3.85,2,10.7828563,106.6002182,72.9
2832.41,Đường Số 18D,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4,2,10.7809791,106.6024503,54.2
2326.128,Đường Đất Mới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,3.5,2,10.7689538,106.6021101,47.6
3040.93076,Đường Hương Lộ 3,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.8032644,106.6098573,89.5
2050.76718,Đường số 19,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,1.6,1,10.7911173,106.6084168,49
2758.80045,Đường Phan Huy Ích,Phường 15 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,6,2,10.8267929,106.6313551,34.5
2587.60068,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4,2,10.7615561,106.6177738,55.2
3697.45992,Đường An Dương Vương,Phường 13 Quận 6,Quận 6,2,1,0,1,2,0,0,0,4.1,2,10.7457553,106.6237885,43.7
3295.6189,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,2,0,0,0,2,0,0,0,6,4,10.7578668,106.6354362,54
4769.8266,Đường Lê Thị Bạch Cát,Phường 11 Quận 11,Quận 11,1,0,0,0,2,0,0,0,7,1,10.7647079,106.6509031,71.6
2766.40672,Đường Ba Đình,Phường 9 Quận 8,Quận 8,1,1,0,1,2,0,0,0,10,2,10.747015,106.6699886,28.4
8626.89177,Đường Trần Kế Xương,Phường 3 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,2,0,0,0,10,2,10.7999062,106.693992,50.1
4084.78,Đường Dương Bá Trạc,Phường 1 Quận 8,Quận 8,2,1,0,1,2,0,0,0,6.7,2,10.7464918,106.6899604,32.6
4567.32283,Đường Đoàn Văn Bơ,Phường 14 Quận 4,Quận 4,2,1,0,1,2,0,0,0,3,2,10.7654424,106.7012686,50.4
3000.48,Đường Ấp 5,Xã Đông Thạnh Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,2,0,0,1,10,2,10.9080952,106.6437106,102.9
1199.1,Đường Số 8,Phường Linh Xuân Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,1,1,2,0,0,0,2.64,2,10.8810356,106.7706391,42
1577.4,Đường số 11,Phường Linh Xuân Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,1.5,2,10.8810356,106.7706391,64
2447.577,Đường số 11,Phường Linh Xuân Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,2,0,0,0,2.5,2,10.8810356,106.7706391,45.3
2678.94,Đường số 11,Phường Linh Xuân Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,1,1,2,0,0,0,2.5,2,10.8810356,106.7706391,45.3
1699.32,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,1,1,0,1,2,0,0,0,1.5,2,10.8790268,106.6376653,43.5
1714.98,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,2.5,2,10.8790268,106.6376653,30.2
2700,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,4.5,2,10.8790268,106.6376653,69.5
6599.16,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,8,3,10.8790268,106.6376653,41.4
1670.4,Đường Hiệp Thành 13,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,3,2,10.8755144,106.6362271,37.4
2109,Đường Ấp Hậu Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,3,2,10.8403492,106.5996544,49.8
2548.8,Đường Hiệp Thành 17,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,3,2,10.8776434,106.642224,64.8
4242.798,Đường Số 7,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,3.95,2,10.8630869,106.7756773,48.2
1728.012,Đường Thới An 05,Phường Thới An Quận 12,Quận 12,1,1,0,1,2,0,0,0,4,1,10.8771786,106.6536109,45.6
1816.191,Đường Thới An 05,Phường Thới An Quận 12,Quận 12,2,1,0,1,2,0,0,0,3.5,2,10.8771786,106.6536109,45.6
2329.884,Đường Thới An 28,Phường Thới An Quận 12,Quận 12,1,1,0,1,2,0,0,0,2.5,2,10.8771786,106.6536109,57.6
2114.058,Đường Hà Bổng,Phường Trung Mỹ Tây Quận 12,Quận 12,2,0,0,0,2,0,0,0,3.5,2,10.849895,106.6168641,27.6
3198.681,Đường Tân Thới Hiệp 07,Phường Tân Thới Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,2,2,10.8670523,106.6425376,58.7
3199.2,Đường Tân Thới Hiệp 07,Phường Tân Thới Hiệp Quận 12,Quận 12,1,1,0,1,2,0,0,0,2,2,10.8670523,106.6425376,33
2500.2,Đường Nguyễn Triệu Luật,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,6,2,10.7590165,106.5890926,54
2582.544,Đường Tân Thới Hiệp 21,Phường Tân Thới Hiệp Quận 12,Quận 12,1,0,0,0,2,0,0,0,3,2,10.8632178,106.6392072,74
2708.694,Đường QL1A,Phường Tân Chánh Hiệp Quận 12,Quận 12,2,1,0,1,2,0,0,0,3,3,10.8490255,106.6244963,85.3
1707.3,Đường Số 10,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,2.5,1,10.7918334,106.5936864,40.6
2981.952,Đường Số 9,Phường Linh Tây Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,2,0,0,0,1.5,3,10.86065,106.7557976,72.2
2690.4,Đường Lê Đình Cẩn,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,2,10.7597838,106.5949854,42.1
2415.6,Đường Tỉnh Lộ 10,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,3,2,10.7553868,106.5964843,65.3
1129.8,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,1,1,0,1,2,0,0,0,2,2,10.6811366,106.7469762,42
1200,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,1,1,1,1,2,0,1,0,3,2,10.6811366,106.7469762,48
1249.5,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,3,2,10.6811366,106.7469762,42
1378.8,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,2,0,0,0,2,4,10.6811366,106.7469762,81
1379.4,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,2,2,10.6811366,106.7469762,60
1380,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,3,2,10.6811366,106.7469762,42
1390.5,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,2,2,10.6811366,106.7469762,54
1398.465,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,2,2,10.6811366,106.7469762,58.2
1491,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,8,2,10.6811366,106.7469762,42
1650,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,3,3,10.6811366,106.7469762,135
2531.1,Đường Nguyễn Bình,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,14,3,10.6811366,106.7469762,71
1279.8,Đường Đào Tông Nguyên,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,4,2,10.68377,106.7491203,36
2166.48,Đường Đông Hưng Thuận 14B,Phường Đông Hưng Thuận Quận 12,Quận 12,2,1,0,1,2,0,0,0,6,1,10.8462738,106.6316585,54
